File Name,Description
url.live-1.0.txt,"URL Live! 1.0 WebServer for Windows95/98/NT which is released by Pacific Software Publishing, Inc. (http://www.urllive.com/) also has a ""../"" security problem, any users can download any files on the victim host.  Homepage here.  By UNYUN"
webfolders.txt,"If you have installed Microsoft Office 2000 or keep current on your Windows Updates, you may have noticed a new WebFolders namespace in Windows Explorer.  The fun part is that WebFolders have some significant weaknesses (inherited from FrontPage) and are such a new concept that it turns out they make a great entry point in"
wftpd.txt,"The WFTPD v2.34,v2.40 Server and earlier a vulnerable to remotely exploitable buffer overflow. This can result in a denial of service and at worst in arbitrary code being executed on the system.  By Underground Security Systems Research"
xmonisdn.bug,Red Hat 6.0 vulnerability in xmonisdn which allows reading of arbitrary files via core dumps.  Exploit included.  By Ron van Daal
3nfsd2.c,"rpc.nfsd2 exploit for Linux.  Changes: new shellcode: sh on defined port, and the ability to create dirs via ftp.  Exploit works remotely if you have +w via ftp.  By tmoggie"
9911-exploits.tgz,"New exploits for November, 1999."
Eserv.txt,Eserv 2.50 Web interface Server Directory Traversal Vulnerability.  Tcp port 3128.  By Underground Security Systems Research
RFP9906.txt,"Windows NT remote denial of service and compromise (RFPoison).  When sent a specific packet, it's possible to get srvsvc.dll to choke, and cause services.exe to reference a bad memory location.  The impact is pretty severe.  Services.exe handles named pipes for the system.  Once this crashes, everything named-pipe-based go"
RFPoison.zip,"Exploit for the new NT remote DOS and possible compromise.  NT 4.0 server and workstation are vulnerable, even with SP level 1, 3, 5, or 6.  Homepage here.  By rain forest puppy"
V323PTCH.COM,Byte patch to fix the VirusWall smtp gateway vulnerability.  Homepage here.  By dark spyrit
adm-nxt.c,"ADM named 8.2/8.2.1 NXT remote overflow exploit.  Includes shellcode for linux x86, Solaris/Sparc, and NetBSD (with and without chroot).  Slightly broken to discourage script kiddies.  By horizon/plaguez"
amanda.backup.txt,"The Amanda backup package has a several vulnerabilities which will allow any user to gain root privs.  Includes exploit for FreeBSD.  Other OS's that are probably vulnerable include RedHat ?.?, TurboLinux, PowerTools CD, and SuSE 6.2.  By Brock Tellier."
angband.c,The version angband shipped with FreeBSD 3.3-RELEASE has a buffer overflow vulnerability.  Exploit yields egid of group games.  By Brock Tellier
avert.mailserver.rem..>,"We found a remotely exploitable buffer overflow in the Avirt Mail Server 3.3a and a D.o.S in the version 3.5, that may allow an attacker to execute arbitrary code on the target server.  Binary or source code for a 3.3a win98 remote exploit and a 3.5 DoS here.  By Underground Security Systems Research"
avirtexp.exe,Avirt mail server 3.3a remote exploit and 3.5 DoS.  Win98 executable.  By Underground Security Systems Research
bash_1.x.txt,"Rather dangerous bug is present in output processing after ""command substitution"" in bash 1.xx. It seems to be NOT present in bash 2.0.x.  By Michal Zalewski"
bftelnet.dos.txt,"Remote DoS Attack in BFTelnet Server v1.1 for Windows NT, caused by a buffer overflow in the user name.  Example included.  By Underground Security Systems Research"
bind.nxt.txt,A bug in the processing of NXT records allows attackers remote access to DNS servers at the priveledge level that the DNS server runs at.  All versions of Bind below 8.2.2 patchlevel 3 are vulnerable.  Updated with a little more detailed information about the bug and the handling of NXT records.  Advisory from isc here.
bisonware.ftp.3.5.tx..>,"UssrLabs found a Local/Remote DoS Attack in BisonWare FTP Server V3.5.  The buffer overflow is caused by a long user name, 2000 characters.  Source / Binary for DoS attack here.  By Underground Security Systems Research"
brokerftp.txt,Remote DoS Attack in TransSoft's Broker Ftp Server v3.5 Vulnerability.  By Underground Security Systems Research
cabletron.ssr.dos.tx..>,Bindview Security Advisory: Denial of Service Vulnerability in Cabletron's SmartSwitch Router (SSR).  Remote users can flood the ARP table and stop the processing of packets.  Homepage here.
cmail-2.4.txt,CMail SMTP server version 2.4 has a remotely exploitable buffer overflow (long MAIL FROM:).  This vulnerability may allow an attacker to execute arbitrary code on the target server.  By Underground Security Systems Research
cobalt.cgiwrap.txt,"There is a problem (actually several) with the ""cgiwrap"" program on Cobalt RaQ2 servers.  This can be used to break other sites on a RaQ2 in several ways.  By Chris Adams"
delefate.c,"Delegate, a multiple-service proxy server contains several hundred buffer overflows and is horribly insecure in general.  Attached there is a demonstration exploit for just one remotely exploitable buffer overflow for delegate, compiled on linux.  Homepage here.  By Scut"
ex_emc.c,"Buffer overflow in E-MailClub Ver1.0.0.5. It overflows when that receives the long From: in POP3 handling. If the host recives the mail which contains the exploit code, the host has been cracked by any instructions which are coded in the exploit code. This example generates the e-mail which contains the exploit code that r"
ex_kcms_configure86...>,"kcms_configure has a overflow bug with ""-P"" option and it has been reported(107339-01). But this program has another hole.  This hole has not been not reported, and the paches are not published at this time.  kcms_configure overflows if long string is specified in NETPATH environment, and it is exploitable. I have included"
ex_mailtool.c,"The mailer programs (mailtool and dtmail) and mail message print filter (dtmailpr) which are installed on Solaris7 have exploitable buffer overflow bugs.  These programs are sgid (mail group) programs, local user can obtain mail group. The mail files are generated with 660 permission, so any user can read/write other user'"
ex_midiplug.c,"Midi-Plugin program ""YAMAHA MidiPlug 1.10b"" for Windows IE4/5 contains the buffer overflow bug. If the long ""TEXT"" variable is specified in EMBED tag, the buffer overflow occurs. If attacker sets the exploit on the webpage, visitor's host will be cracked by the any instructions written in the ""TEXT"" variable.  here is a de"
ex_ssmail.c,"We found the overflow bug of Skyfull Mail Server 1.1.4. It overflows when that receives the long MAIL FROM: in SMTP handling.If the host recives the packet which contains the exploit code, the host has been cracked by any instructions which are coded in the exploit code. This example sends the exploit code that executes an"
ex_w4server.c,Cgitest.exe CGI is distributed with W4-Server2.6a/32-bits has a buffer overflow. Any instructions can be executed on the victim host by using this buffer overflow exploit.  Homepage here.  By UNYUN
ex_webbbs.c,"At the initial authorization handling of WebBBS, If the long longin name or password has been received, this CGI overflows. This overflow overwrites the RET address, EIP can be controlled. This overflow is used to execute any instructions which are included in the user name and password.   Homepage here.  By UNYUN"
ex_zommail.c,"We found the overflow bug of ZOM-MAIL 1.09. It overflows when that receives the long attachment file name. If ZOM-MAIL 1.09 recives the e-mail which contains the exploit code, the host has been cracked by any instructions which are coded in the exploit code. This program can send the e-mail to any e-mail address, which is"
expressfs.ftpserver...>,ExpressFS 2.x FTP Server and earlier are vulnerable to a remotely exploitable buffer overflow.   This can result in a denial of service and at worst in arbitrary code being executed on the system.  Tested in: Windows 98 / Windows NT.  By Underground Security Systems Research
faxalter.txt,"A vulnerability exists in ""faxalter"", part of the hylafax-4.0.2 package which will allow any user gain uucp and possibly root privs.  Includes FreeBSD exploit.  By Brock Tellier."
formhandler.cgi.txt,FormHandler.cgi uses hard coded physical path names for templates so it is possible to read any file on the system.  By Mnemonix
freebsd.seyon.txt,"The currently shipping version of FreeBSD (3.3-RELEASE) has a vulnerable seyon installed.  Exploit included to give the priveledges that seyon runs under, usually egid dialer.  By Brock Tellier"
ftgate.web.txt,FTGate Version 2.1 Web interface Server Directory Traversal Vulnerability.  Tcp port 8080.  By Underground Security Systems Research
g6ftp.dos.txt,Remote DOS Attack in G6 FTP Server v2.0 (beta 4/5) caused by a buffer overflow in a long user name.  By Underground Security Systems Research
gdcx.c,"gdc exploit for gated-3.5.11 included on Freebsd-3.3 instalation CD yields euid=0(root). By default, only group wheel (or whatever your trusted gated group is) and root can run gdc.  By Brock Tellier"
hotsync.manager.txt,The Palm Hotsync manager is vulnerable to a buffer overflow attack that can crash the hotsync application and possibly be used to execute arbitrary code on the machine running the hotsync.  Hotsync manager runs on tcp port 14238.  Exploit and full advisory here.  By Aviram Jenik
ie.50.redirection.tx..>,Internet Explorer 5.0 under Windows 95 and NT 4.0 (suppose Win98 is vulnerable) allows reading local text and HTML files and files from any domain (probably reading files of other types of files is possible).  Window spoofing is possible.  It is also possible in some cases to read files behind fiewall.  This vulnerability
ie5.file.txt,"Microsoft Internet Explorer 4/5 overflows when the handling of ""file://"" specification.  (file://test/AAAAAAAAAAAA....)  This is a typical exploitable buffer overflow.  Exploit for Japanese Win98 included.  Homepage here.  By UNYUN"
ie50.xml.txt,"Internet Explorer 5.0 under Windows 95 and WinNT 4.0 (guess other versions are affected) has security problems with HTTP redirects in XML objects. This allows at least  Reading any (local or nonlocal) XML file and any wellformed documents, Reading parts of documents, Checking for the existence of local files, and possibly"
ifafoffuffoffaf.c,"Integrated FTP attack facility.  Remote exploit for wu-ftpd 2.5.0.  Explains how to find the offset if you have the binary, and includes offsets for Redhat 6, Redhat 5.1, Redhat 5.2, and Debian 2.1.  Homepage here.  By Typo."
imail.txt,"Due to improper bounds checking in Ipswitch's IMAIL POP3 server, a buffer overflow occurs when a lengthy username is sent (via ""USER <200-500 character username>"").  It has been tested this on version 5.07, 5.05, and 5.06.  DoS exploit included.  By Interrupt"
interscan.txt,A buffer overflow exists on the VirusWall smtp gateway - by sending a long HELO command you can overflow the buffer and execute arbitrary code.  Example code has been written which will spawn a command prompt on a port you specify.  Homepage here.  By dark spyrit
irfan.view32.txt,"The popular Image viewer ""Irfan View32"" contains the buffer overflow problem, this problem exists in the handling of  Adobe Photoshop image file. Irfan view checks the image type by the image header, if ""8BPS"" pattern is found in the header, Irfan view judges this file as Photo Shop image.  The overflow happens at the hand"
jetdirect.crash.txt,HP network printers (tested on HP LaserJet 4500) crash when given a URL loger then 256 characters.  By Tobias Haustein
lynx-2.8.x.txt,Lynx has mechanisms to avoid spoofed 'special URLs'.  The protections are insufficient and can result in local compromise.   By Michal Zalewski
mailgear-1.0.txt,Symantec Mail-Gear 1.0 Web interface Server Directory Traversal Vulnerability.  Example included.  By Underground Security Systems Research
mcrash.tgz,Bug in Windows Mailgate 3.2.114.  DoS exploit included.   By Lockjaw
mdaemon.2.8.5.0.txt,Multiple remote DoS vulnerabilities have been found in the MDaemon 2.8.5.0 server.  Binary / Source for this MDaemon Server v2.8.5.0 Denial of Service here.  By Underground Security Systems Research
metasearch,CGI vulnerability found in meta.pl that allows a remote user.to view files on the system as the UID of the httpd server.  By slackee of rewted labs
msadc2.pl,MSADC/RDS exploit script version 2.  Changes: added UNC support.   Written in perl by rain forest puppy / ADM / wiretrip
netbeans.java.txt,"Sun Microsystems NetBeans (recently renamed to Forte') Java IDE includes an internal HTTP server to try Java code.  When service is enabled for one machine, the HTTP server allows remote access to root and all subdirectories from any machine.  Example included.  By Halcyon Skinner"
netscape.4.x.java.tx..>,"Netscape Communicator 4.x will allow javascript code in one netscape window to read data from another browser window, even if the two windows are pointed at different domains.  Demonstration here.  By Ahmed Ghandour"
nfsd.linux.txt,"Linux rpc.nfsd has real_path bug.  Vulnerable are RedHat 5.2 and Debian 2.1, local only in most cases.  By Mariusz Marcinkiewicz"
nostalgic-advisory-1..>,"When installed out of the box, XITAMI allows all users to access a sample CGI program called TESTCGI.EXE.  This program outputs a lot of information about the box running the webserver, such as environment settings, various directory information, current user logged in etc.  This information can be usefull to crackers.  Ho"
oce9400.txt,The Oce 9400 plotter can be used as a telnet proxy in its default configuration.  By Larry W. Cashdollar
oracle.iss.txt,ISS Security Advisory: Multiple Root Compromise Vulnerabilities in Oracle Application Server for Solaris.  An account on the target system is required to exploit these vulnerabilities.   Oracle Application Server prior to release 4.0.8 is affected by these vulnerabilities.  Homepage here.
oracle.web.listener...>,There is a vulnerability in Oracle Web Listener where a resource can be accessed when is shouldn't be able to be accessed.  Homepage here.  By Mnemonix
oracle8.exploit.txt,A vulnerability exists in Oracle 8.1.5 for UN*X which may allow any user to obtain root privileges.  Local root exploit shell script included.  By Brock Tellier
pine.420.txt,Bug in pine 4.20 below allows pine to execute a command mailed to the user without the user seeing what it is by Jim Herbert.  Includes commentary by Pavel Kankovsky on how it is still not fixed in 4.21.
proftpd.mod_sqlpw.tx..>,"If proftpd has the mod_sqlpw.c optional module compiled in, the last command will display passwords instead of usernames.  By Todd C. Campbell"
q3smash.c,Qpopper 3.0b remote exploit for x86 Linux (tested on RedHat/2.0.38).  Exploits pop_msg buffer overflow to spawn a remote root shell.  Vulnerability exists on all platforms running Qpopper 3.0 through version 3.0b20.  By Mixter
qpop-sk8.c,"Qpopper 3.0b remote root exploit, tested on tested on BSDI 3.0/4.0.1, FreeBSD 2.2.8/3.3, and Linux.  Homepage here.  By sk8"
qvt-term.4.2.dos.txt,Remote DoS Attack in QVT/Term 'Plus' 4.2d FTP Server Vulnerability.   By Underground Security Systems Research
realown.asm,.asm source code for the Windows NT RealServer buffer overflow.   Homepage here.  By dark spyrit
realown.c,Unix port of the Windows NT RealServer web authentication buffer overflow. By dark spyrit.  Unix port by team teso.
realown.exe,A buffer overflow exists in the web authentication on the Windows NT RealServer administrator port. By sending a long user/password pair you can overflow the buffer and execute arbitrary code.  This exploit will spawn a command prompt on port 6968 and has been tested extensively.  Homepage here.  By dark spyrit
smailx.sh,"remote root exploit for Smail-3.2 (rpmmail).  A vulnerability exists in the rpmmail package distributed on the Red Hat 6.0 Extra Applications CD.  The potential compromise for this bug could be remote or local root or simply remote command execution as ""nobody"" or similar, depending on your system configuration.  By ben-z"
smartserver3.remote...>,There is a buffer overflow in NetCPlus' SmartServer3 POP3 server which can allow a remote attacker to execute arbitrary code on the machine.  Affected are windows 95/98/NT machines running NetCPlus' SmartServer3 program with the POP3 server started.  The version tested was 3.51.1.  Homepage here.  By Andrew Reiter
smhijack.sh,Exploit for vulnerabilities in sendmail 8.8.8 which hijacks incoming mail and saves it in /tmp.  Homepage here.  By Michal Zalewski
solaris.chkperm+arp...>,"/usr/vmsys/bin/chkperm and /usr/sbin/arp can be used to read bin-owned files.  Tested on Solaris 2.6 and 2.7, sparc edition.  By Brock Tellier"
spoolsploit.zip,Windows NT Spoolss.exe exploit.  Local administrator access.  Homepage here.  By Marc
spoolss.txt,"Windows NT Printer (spooler) Service Vulnerabilities.  Affected are all NT systems with a printer or the ability to print to a network printer.  Microsoft Windows NT 4.0 Workstation, Server, Terminal Server (all service packs).  Homepage here.  By Marc"
squid.exploit.txt,Remote exploit for squid-2.2-STABLE5 or below.  By Oezguer Kesim
ss351exp.tgz,NetCPlus SmartServer3 POP 3.51.1 Exploit.  Windows binary and source code included.  Spawns a command prompt on port 666.  By Underground Security Systems Research
ssh-1.2.27.txt,A remotely exploitable buffer overflow has been found in ssh-1.2.27.  The problem is the length of the session key is not checked.  Multiple platforms are vulnerable.
unix7.var-sadm.txt,"When patches/fixes are applied to binaries on UnixWare 7, the original, unpatched binary files (with the suid/sgid bits maintained) are stored in /var/sadm.  By default, the permissions on this directory is 755.  This allows normal users to execute and exploit old binaries leftover from patching.  By ktwo"
unixware.Xsco.txt,"[w00giving '99 #6]: UnixWare 7's Xsco.  Due to improper bounds checking, an overflow occurs when a lengthy argument (argv[1]) is passed.  Because Xsco runs with superuser privileges, this can be exploited for elevated privileges.  By K2"
unixware.su.txt,"The su command on SCO's UnixWare 7 has improper bounds checking on the username passed (via argv[1]), which can cause a buffer overflow when a lengthy username is passed.  By K2"
unixware.xlock.txt,"[w00giving '99 #7]: UnixWare 7's xlock.  The xlock command on SCO's UnixWare 7 has improper bounds checking on the username passed (via argv[1]), which can cause a buffer overflow when a lengthy username is passed.  Exploit by K2"
unixware7.dtappgathe..>,"UnixWare 7's dtappgather runs with superuser privileges, but improperly check $DTUSERSESSION to ensure that the file is readable/writeable or owned by the user running it.  Exploit included.  w00w00 website here.  By K2"
unlg_nn45bug_css2.zi..>,bug in Netscape Communicator 4.5(may be other).  Windows is affected.  Homepage here.
upgrade.sendmail.8x...>,"Several silently fixed bugs in Sendmail combine to make any sendmail below 8.9.3 insecure.  DOS exploit description included, more possible.  By Michal Zalewski"
vftpd.txt,The Vermillion ftp daemon (VFTPD) version 1.23 has a remote DOS attack.  Example included.  By Underground Security Systems Research
vwxploit.c,UNIX port of Interscan VirusWall 3.23/3.3 remote exploit.  By dark spyrit  Port by team teso.
vwxploit.zip,NT binary and asm source code to Interscan VirusWall 3.23/3.3 remote exploit.  Homepage here.  By dark spyrit
webboard-1199.html,O'Reilly's WebBoard software has some bugs with interesting possibilities.  Vulnerabilities include unauthorized paging and arbitrary content insertion.  By Pho
wftpdexp.tgz,"Working WFTPD 2.34 exploit for WIN NT 4.0 [SP3-4], Windows 95, and Windows 98.  By Alberto Solino"
wordpad.txt,"Riched20.dll, which Microsost wordpad uses, is vulnerable to a buffer overflow attack.  This paper gives lots of detailed information on of exploiting this vulnerability.  By Solar Eclipse"
worldclient.2.0.0.0...>,UssrLabs found a buffer overflow in WorldClient Server v2.0.0.0 where they do not use proper bounds checking on WorldClient TCP Port 2000.  Denial of service exploit available.  By Underground Security Systems Research
xmindx.c,The version of xmindpath shipped with FreeBSD 3.3 has a local buffer overflow.  Exploit gives euid uucp.  By Brock Tellier
xtramail.dos.txt,Multiple Remotes DoS Attacks in Artisoft XtraMail v1.11 Vulnerability.  By Underground Security Systems Research
zetamail-2.1.txt,ZetaMail 2.1 POP3/SMTP server is vulnerable to a buffer overflow caused by a long username / password.  Binary / Source for the DoS exploit here.  By Underground Security Systems Research
5-mailbugs.txt,Five new vulnerabilities have been found in Berkeley Sendmail and 'procmail'.  By Michal Zalewski
bindview.syskey.txt,"BindView Security Advisory - Windows NT's SYSKEY feature.  SYSKEY does not fully protect the SAM from off-line attacks.  Specifically, dictionary and brute-force password cracking are still possible, even when SYSKEY is enabled and the attacker is not in possession of the SystemKey.  By Todd Sabin"
camshot.overflow.txt,"CamShot is a Windows 95/98/NT web server that serves up web pages containing time stamped images captured from a video camera. The images can be viewed from anywhere on the network with a web browser.  UssrLabs found a Local / Remote Buffer overflow, The code that handles GET commands has an unchecked buffer that will allo"
csm.dos.txt,Local / Remote D.o.S Attack in CSM Mail Server for Windows 95/NT v.2000.08.A and other older versions.  Possibly exploitable.  By Underground Security Systems Research
dns-pro.dos.txt,"Remote DoS attack discovered in DNS Pro 5.7 for Windows NT, caused by over 30 connections to port 53 at the same time.  By Underground Security Systems Research"
dumpvmem.c,"Windows NT, SP4 and below, the logged in users password in plaintext is visable if logged in as administrator.  Exploit program included.  By Robert Horvick"
eLoL.txt,eLOL (electronic laugh out loud) is a windows daily joke program.  It will listen to simple commands from anyone on a tcp port.  By Sixkiller
ex_kcms_configuresp...>,The vulnerability in kcms_configure also exists in Solaris 2.6 and 2.7 sparc edition.  Exploit included.  Homepage here.  By UNYUN
ex_vdolive.c,"Remote exploit for VDO Live Player 3.02 for Windows95/98/NT.  If VDO Live Player is installed on the system and the browser is configured default, .vdo file is downloaded and executed without confirmation. So, if the clients visit the webpage which is written the automatic download code of vdo file (such as META tag) that"
ftpd.dos.pl,Many ftp daemons are vulnerable to a DoS when muiltiple data connections are opened.  Perl exploit included.  By Darren Reed
go_express.html,"Mobileunit Security Advisory 001 - Privacy hole in Go Express Search.  Disney's Go Express Search operates an http server at port 1234 without authentication.  Remote users can submit search queries, and view queries and personal links left by other users.  It's possible to access the configuration interface,  which can re"
goodtech.telnet.dos...>,"UssrLabs found a Remote DoS Attack in GoodTech Telnet Server NT v2.2.1, the buffer overflow is caused by a long user name of 23870 characters.  By Underground Security Systems Research"
groupwise.web.txt,"Two remote issues were found with the Novell Groupwise web server.  The help argument will reveal the full path of the server, and any .htm file on the system may be read with GWWEB.EXE.  By Sacha Faust Bourque"
hhopen.txt,Vulnerability in HHOPEN.OCX that allows the execution of arbitrary code with IE5.  Includes test exploit for IE5 5.00.2614.3500 on Win98.  By DaCure
i2odialogd.txt,Anyone can gain remote root access to a UnixWare 7.1 system by exploiting a vulnerability in the i2odialogd daemon.  This daemon is installed and running by default.  By Brock Tellier
ibm.websphere.txt,On solaris (maybe also AIX) the installation of WebSphere from IBM installs a deinstallation shell script in /usr/bin with mode 777.  This gets run by root.  By Martin Peter
ie.frameloop.txt,"Microsoft Internet Explorer 4.x and 5.x - Frame Loop Vulnerability.  By creating an endless loop of frames, it is possible to create a malicious webpage that when visited by an IE user all of their system resources are devoured and depending on the system its probable that the machine will crash and reboot itself.   Exploi"
ie5.vns.ms.radio.txt,"IE5 remote exploit - Evaluating ""vnd.ms.radio:\\aaaaaaaaaaa...."" causes an exploitable stack overrun in MSDXM.OCX.  y providing an oversize (360 byte) URL using the vnd.ms.radio protocol, a malicious web site or e-mailer (or...) can cause arbitrary code to be executed on a client machine.  By Jeremy Kothe"
ie50.frame-spoofing...>,"Internet Explorer 5.0 under Windows 95 (guess other versions are affected) with its default security settings allows frame spoofing. The problem is setting the location of a frame to an arbitrary URL without updating the address bar.  This vulnerability allows misleading the user he is browsing a trusted site, while in fac"
init.tar.gz,initscripts-4.48-1 on RedHat Linux is vulnerable to a race condition.  Contains the l0pht advisory on the subject and exploit.  By Mudge
linux2038optionsleng..>,A vulnerability in linux 2.0.X allows local users to crash the kernel.  Exploits missing option length checks.  By Andrea Arcangeli
majordomo.local.txt,A vulnerability in majordomo allows local users to gain elevated privileges.  By Brock Tellier
multi-DoS.pl,Multi-Dos is a perl script which exploits recent DoS overflows in about 14 different windows based servers.  Homepage here.  By Slackee
nav2000.dos.txt,"Remote DoS attack in Symantec's Email protection in NAV2000.  The Protection program leaves a pop server running on the local workstation NAV2000 is installed on, which is vulnerable to a buffer overflow in a long user name.  By Kyle"
netscape.msredir.txt,Netscape under Windows 95 and NT 4.0 (suppose Win98 is vulnerable) allows reading local text and HTML files and files from any domain (probably reading files of other types of files is possible).  Window spoofing is possible.  It is also possible in some cases to read files behind fiewall.  This vulnerability may be exploi
nn45-overflow.txt,Netscape Navigator/Communicator 4.5 buffer overflow advisory - I recently uncovered a stack based buffer overflow in NN which allowed me to execute arbitrary code.  Exploit included.  Tested with Netscape Navigator 4.5 using Windows98.  Homepage here.  By Darkplan
norton.2000.txt,w00w00 announcment about an exploitable buffer overflow in the POProxy program shipped with Norton Antivirus 2000 for Windows 95/98/NT/2000.  By Nicholas Brawn
nt.ie5.scheduler.txt,"A vulnerability has been found that the installation of Internet Explorer 5 introduces in Windows NT through the Task Scheduler service. This vulnerability makes it possible for a User to become a member of the Administrators group if he/she can do an interactive logon.  The Task Scheduler service is an ""improved"" version"
pak-DoS.pl,Perl script which exploits the remote DoS vulnerabilities in PakMail v1.25.  Homepage here.  By Slackee
pakmail.txt,"The PakMail v1.25 mail server for Windows95, 98, and NT contains remote DoS vulnerabilities for the SMTP and POP3 servers.  Exploit example included.  Homepage here.  By Slackee"
roverpop3.dos.txt,Local / Remote Remote DoS Attack in Rover POP3 Server V1.1 NT From aVirt.  Source / Binary for exploit here.  By Underground Security Systems Research
rpc.autofsd-bsd.c,rpc.autofsd remote root exploit for BSD.  Attempts to put a root shell on tcp port 530.  Homepage here.  By Guidob
sadmind.txt,Certain versions of Solaris ship with a version of sadmind which is vulnerable to a remotely exploitable buffer overflow attack.  Advisory by Alfred Huger
sadmindex-brute-lux...>,"Sadmind exploit stack pointer brute forcer, just ./sadmindex-brute-lux [arch]  and it will brute force the stack pointer, it'll output a message on success and open ingreslock (1524) on the remote computer.  This brute forcer requires sadmind exploit by Cheez Whiz.  By elux"
sadmindex-sparc-2.c,sadmindex - SPARC Solaris remote root exploit for /usr/sbin/sadmind.  Tested and confirmed under Solaris 2.6 and 7.0.  By Cheez Whiz
sadmindex-x86.c,sadmindex - i386 Solaris remote root exploit for /usr/sbin/sadmind.  Tested and confirmed under Solaris 2.6 and 7.0.  By Cheez Whiz
sambar.remote.dos.tx..>,The Sambar web server version 4.3 Beta 2 is vulnerable to remote buffer overflow.  Dos example included.  By Sixkiller
savant.dos.txt,The Savant Web Server V2.0 Win9X / NT / 2K and possibly other versions has a buffer overflow caused by a NULL Character in the parsing Get Command routine.  By Underground Security Systems Research
serv-u.2.5.txt,There is a Local/Remote DoS Attack in Serv-U FTP-Server v2.5a.  Source / Binary available here.  By Dark Spyrit and USSR
slackware7.login.txt,"This is regarding a logic but in the shadow suite that enables a brute force attack for finding and cracking login in accounts via telnet (and possibly some other nasty side affects).  If the account is locked or does not exist, the telnet connection will drop immediately.  By Stewart Gebbie"
solaris.dmispd.txt,Several holes in the Solaris 2.7 SPARC/x86 dmispd daemon will allow malicious users to do various local and remote DoS attacks and probably more.  By Brock Tellier
solaris.snoop.c,"[w00giving #8] Here's a new version of my snoop exploit, it seems that it will work on the new patched version of snoop aswell, and actually, the target host dose NOT have to be running with -v.  Snoop is a program similar to tcpdump that allows one to watch network traffic.  There is a buffer overflow in the snoop program"
ssh-1.2.27-exploit.t..>,"Exploit for SSH-1.2.27 compiled with RSAREF2.  It was tested against sshd running on Linux (Redhat 6.0) and OpenBSD 2.6, from a Linux Redhat 6.0 box.  The exploit is more or less ""script-kid-proof"" since if it doesnt work a bit of debugging, coding and probably crypto skills are needed to make it work.  More information av"
ultraseek.remote.txt,Infoseek Ultraseek 3.1 for NT contains an exploitable remote buffer overflow.  Versions 2.1 through 3.1 are confirmed vulnerable.  Exploit available here.  Patch available here.  By Underground Security Systems Research
unixware.auto.txt,"Although UnixWare's /usr/X/bin/xauto is NOT suid/sgid, we can still overflow a buffer within it and gain root privileges.  Exploit included.  By Brock Tellier"
unixware.chown.txt,Unixware allows regular users to use chown to give files away to other users.  Tested on Unixware 7.1.  By Brock Tellier
unixware.netstation...>,A vulnerability in IBM's Network Station Manager will allow any local user to gain root privileges.  By Brock Tellier
unixware.pis.txt,"A vulnerability in ""/usr/local/bin/pis"" on SCO UnixWare will allow any user to create arbitrary files with group ""sys"" privileges.  A full root compromise is then trivial.  By Brock Tellier"
unixware.pkg.exploit..>,"Most of UnixWare's pkg commands can be exploited to print /etc/shadow, leading to a probable root compromise.  Tested on Unixware 7.1.  Contains exploits for pkgtrans, pkginfo, pkginstall, pkgcat, and pkgparam.  By Brock Tellier"
unixware.pkg.txt,"The majority of the UnixWare ""pkg"" command, such as pkginfo, pkgcat, pkgparam, etc, are vulnerable to a bug which will allow any user to read any file on the system as a result of their additional ""dacread"" permission in the privs file.  By Brock Tellier"
unixware.rtpm.txt,"Unixware 7 Vulnerability - Any local users can exploit a bug in rtpm to gain ""sys"" privileges."
unixware7.fundamenta..>,"A fundamental flaw in SCO UnixWare's security model will allow any user to gain root, read system files, etc.  Any process that gets extra privledges from /etc/security/tcb/privs is vulnerable.  Exploit included.  By Brock Tellier"
unixware7.gethostbyn..>,"A serious bug exists in UnixWare 7.1's libc.  A buffer overflow in gethostbyname() will allow any user to obtain elevated privileges.  My demonstration exploit happened to be ""arp"", but any program calling this function will do.  By Brock Tellier"
unixware7.mail.txt,"/var/mail is mode 777 on unixware.  As such, any user may create a file called /var/mail/ with a mode readable by him and trap all incoming mail.  Afraid of getting caught? chown the file to  (see my advisory on this subject), leaving it still world-readable.  By Brock Tellier"
unixware7.uidadmin.t..>,"SCO UnixWare 7.1's sgid-sys /usr/bin/uidadmin will allow any user to gain root privileges as a result of it's ability to write *ANY* file, not just those traditionally writable by gid-sys.  Exploit for 7.1 included, 7.0 is vulnerable as well.  By Brock Tellier"
warftp.dos.txt,UssrLabs found a Local/Remote DoS Attack in War FTP Daemon 1.70 the buffer overflow is caused by a Multiple connections at the same time.  By Underground Security Systems Research
whois.cgi.txt,"Whois.CGI - ADVISORY (hhp) Hole in several known/unknown vulnerabilities in Whois CGI packages.  Affected are Whois Internic Lookup version 1.0, CC Whois Version 1.0, and Matt's Whois Version 1.  These versions allow execution of commands due  to  lack  of  shell  escape character parsing.  Homepage here.  By loophole"
wmmon.freebsd.txt,"Wmmon is a popular program for monitoring CPU load and other system utilization. It runs as a dockapp under WindowMaker.  The FreeBSD version of this program has a feature that can be trivially exploited to gain group kmem in recent installs, or user root in really old installs. This affects the FreeBSD version because und"
wu25.c,"Yet another wu-ftpd 2.5.0 exploit, which finds world writable directories automatically.  Tested on Redhat5, Redhat6, and Debian linux.  Homepage here.  By Mixter"
xsoldier.c,A vulnerability in FreeBSD 3.3's xsoldier will allow any user to gain root access.  This user does not have to have a valid $DISPLAY to exploit this.  By Brock Tellier
